,total,environmental,social,governance,controversy,minority_pct,primary_school,high_school,hs_diploma,some_college,bsba,income_l15,income_15_25,income_25_50,income_50_75,income_p75,pm25,ozone,nata_dieselpm,nata_cancerrisk,nata_resphi,traffic_prox,lead_paint,rmp_prox,superfund_prox,hazardwaste_prox,waterdischarge_prox,beat0
135,1.0492701110399671,0.47983693643010694,1.062078197407111,0.4624198832654392,-1.157425913527087,-0.6559544012916086,-0.3251928956281607,0.39038154836025946,1.5517223061582384,1.697940196562522,-1.3822270812152744,-0.029402716995053077,0.7183130207689947,0.8438166195606854,1.0853023319402921,-0.6629458042821973,-0.015982383557711314,-0.09513177770163778,-0.1432765732521972,0.0425659331463791,0.08098471398911211,-0.4859540762453117,-0.39058869902451215,-0.8898900246411218,-0.14891199572647393,0.0555181087776645,0.6754720317008831,0
28,1.4418595289948157,0.12894296529619617,2.082656957288908,0.8796030388201291,2.04478578056452,-1.6403657358482011,-1.1271210070783313,-1.3236168996591968,-1.3328202356268983,-1.1824123471522852,1.6469436087368559,-1.1630475376338678,-1.3988994821280407,-1.273764789651793,-1.6829976986486033,1.5792380736022225,-1.8031510916086206,-1.8705017194702926,-1.452720578237938,-1.7305647865600091,-1.6311543808184419,-1.0699664560080242,-1.380130623350324,-1.0655475960740826,-1.0389827824897908,-1.0299823131072594,-1.38332911471492,0
92,-0.7828138394159933,-1.0991859336724916,-0.2136452524451354,0.045236727710749325,-0.09002201549655138,1.2092460220787773,-0.20260515884596914,-0.4192987000906494,-1.0468634208785017,-0.8492310234143085,0.9601460192251363,-1.0926437401543978,-1.265356512168701,-1.4438708037551977,-1.7641319316670352,1.600861063048737,1.0871593632259255,0.9952209947544539,0.8485300245835368,0.9689982577895456,1.0396334010600083,1.0767457161791156,1.2248472339738097,1.2274110595954622,1.6577988550169758,1.296857700141117,1.3233465183352267,0
55,0.7875438324034013,1.5325188498318394,-0.4687899424155847,-0.7891295833986305,0.9773818825339843,0.587512547621982,-0.6367700599495646,0.33517607687497025,-0.6797398246513024,-0.1312252707589691,0.45064507616886507,0.2780750924050818,0.0533803161797815,-0.04963739844037538,-0.0246139757518557,-0.10555318743870934,-1.1388936956958933,-1.1246842096862002,-1.3716906274343648,-1.4040353606611882,-1.418535800417504,-1.099300411155923,-0.28918687639041846,-0.8710695705590187,-0.7201514558880057,-1.09715436891697,-1.0723493611304353,0
108,0.002364996493704053,-0.9237389481055361,0.5517888174662124,1.296786194374819,0.9773818825339843,-0.13784317257761253,-0.1719582246504212,-0.6742954017131758,-1.0830762926151982,-1.8621022475777576,1.3970340012757625,-0.2291196118857947,-0.5614737746746797,-1.1131974305448409,-1.254608948311283,0.869283253441659,0.22916022683865248,0.24129677290749107,-0.3831252276307736,0.20583064609578977,0.16304802572280735,-0.5446219865411093,0.03250166437981001,0.2456107049790906,-0.11237923955335268,-1.1186494267760774,-0.8362351037792523,1
112,0.9184069717216843,0.47983693643010694,1.8275122673184587,-0.7891295833986305,0.9773818825339843,0.32845693326498393,0.19835889687911623,-0.6138322662769067,-0.9269863282328856,-1.0657988838439933,0.9311008348228783,-0.9863196378384632,-1.5880853562371056,-1.302380754641151,-1.066377527708521,1.44349375096577,-0.35601890765589295,-0.3423864956191902,-0.9730232694807853,-0.44722820570185234,-0.5419504250803031,-1.0913002415701327,0.4870615589464374,0.08877358762823255,-0.3282546169399781,-0.7801022654951358,0.6754720317008831,0
54,0.5258175537668356,-0.2219510058377146,1.3172228873775602,0.045236727710749325,-0.09002201549655138,-0.13784317257761253,-1.2369391879457114,-1.1685158131052888,-1.834805561080416,-2.038688349158885,2.1933561403043296,0.32117945820883914,-0.4168022238853947,-0.3071810833445959,-0.8197294593324882,0.22239548583342933,-0.24926325474134767,-0.2572660189590492,-0.34747204927720143,-0.12449563359255253,-0.1092529632117273,-0.9552973586116926,-0.11785276228453587,0.029175483034906545,-0.2717949028542452,-0.42812069305225214,-1.0637110346419774,0
67,2.0961752255862303,2.0588598065327055,1.062078197407111,0.045236727710749325,-0.09002201549655138,0.9501904077217792,-0.2077129812118937,0.724243209247485,0.8262161517092496,-0.8375696770834793,-0.21376351703278093,1.2062557693793208,0.6904915686941323,0.0775446681789928,-0.018123237110381288,-0.6803643235585567,0.209390661484107,0.22508334878174968,0.11601926931923656,0.21722120746435317,0.23019073532310375,-0.6086233432274339,0.4870615589464374,0.044859194769992346,-0.009423290338192813,-0.6941220340587062,-1.4265207471572097,0
165,-0.6519507000977104,-0.9237389481055361,-0.4687899424155847,0.8796030388201291,-1.157425913527087,-0.5005210326774098,-0.6214465928517906,-0.6059457703504368,0.24056660534681254,-0.5477019254314398,0.3084446941994781,-1.3282809398816038,-1.0038348626649933,-0.6855477315372157,0.22852483126565148,0.9876090568017529,-0.14250760182680208,-0.12755862595311995,-0.43822559417720314,-0.13968304875063717,-0.13536401694517594,-0.11527955210368128,-0.761229843824993,0.15464517691559299,-0.6437647838896614,-0.6833745051291525,-0.6116386150793464,1
134,0.7875438324034013,1.006177893130973,0.29664412749576313,-0.37194642784394055,-0.09002201549655138,1.1574348992073777,0.555906462493842,2.7668456542031863,0.8287135911393665,0.23860599859018475,-1.2563646154721575,3.183309347578318,1.614163777579567,0.16339256314706613,-0.7872757661251156,-1.596338182056746,0.5889663162913796,0.5858320355794903,0.7837060639406783,0.5513443409422164,0.5621741327912351,1.1460805192559675,1.1164521821925368,1.0141125799982948,0.47214485921658694,1.1947561753103566,1.3406231713121424,1
25,0.7875438324034013,-0.5728449769716254,1.3172228873775602,1.296786194374819,-0.09002201549655138,-1.1740656300056047,-0.20005124766300664,-0.7557891929533647,0.9573317217903918,0.08867440290809551,-0.2748794258791981,-1.0409185011898892,-0.5030487253174686,-0.24041049836942738,0.403774774585464,0.5587530994458793,-1.1547093479795296,-1.4408459801381523,-1.1707363494415035,-1.354676261397413,-1.220837822149965,-0.9099630642922126,-1.6948259349733739,-1.2380684251600267,-1.1784714878780718,-1.0487904887339783,-0.7527312810574923,0
11,0.13322813581198695,0.47983693643010694,-0.4687899424155847,0.045236727710749325,-2.2248298115576226,-1.5885546129768016,-0.8921611782457973,-1.1711446450807788,0.23557172648657865,-0.19119790903180478,0.4367275919761163,-1.2075887156310836,-0.9342812324778371,-1.3103296338048613,-1.1897015618965372,1.4200688457320458,-1.043999781994075,-1.2989785190379173,-1.070259210445073,-1.2369737939222567,-1.1350443598829199,-1.088633518374869,-1.537478279161849,-1.3133502414884384,-1.5969376040429148,-1.1105887800789123,-0.6289152680562622,0
124,1.4418595289948157,2.4097537776666162,-0.4687899424155847,-0.37194642784394055,-0.09002201549655138,-1.2258767528770043,-0.29709987261557524,-0.04337572759558465,1.5155094344215418,-0.09124351191041216,-0.6210012066727694,-0.6386110870214884,-0.08016265377955857,-0.3516948066613743,1.3481772469200108,0.16653609642993322,-1.7477963086158934,-1.7205275463071872,-1.27769588450222,-1.616659172874374,-1.5192498648179482,-0.6086233432274339,-1.4081035399390396,-1.4701873588392964,-1.6035799233471189,-1.0380429598044247,-1.3314991557841724,0
56,-1.3062663966891248,-0.2219510058377146,-1.4893687022973818,-0.7891295833986305,-2.2248298115576226,-1.2258767528770043,-1.132228829444256,-0.8688289678994332,-0.5086652236882879,0.11866072204451336,0.6715094992276999,-0.6098748431523169,-0.16919130041911862,1.0632056844790954,1.2021356274868338,-0.3337958538185859,-1.253557174752257,-1.205751330314906,-1.323072656952221,-1.0775059347623674,-1.1089333061494713,-1.083300071984342,-1.0934082283159898,-0.955761613928482,-1.1386175720528489,-0.8741431436287307,-1.2767897546906057,0
15,-1.5679926753256905,-1.0991859336724916,-0.723934632386034,-1.2063127389533204,-0.09002201549655138,1.6755461279213737,-0.06724786614896576,1.4787179862131044,1.0934421707317683,-0.17120702960752604,-0.7904314490192729,2.4577191898817388,1.2858706430961897,0.5385796596742018,-0.6834239478615227,-1.3831114805702822,-0.5774380396268022,-0.5328942290966485,-1.028123636027215,-0.7130079709683346,-0.810521263481488,-0.6992919318663939,-1.3311780193200717,-0.7706938154544696,-0.9592749508393447,-0.6135155670870535,-0.8851856205471804,1
3,-0.7828138394159933,-0.9237389481055361,-0.2136452524451354,-0.37194642784394055,-0.09002201549655138,1.0538126534645784,-0.6648630829621501,-0.8898596237033529,-1.1330250812175382,-0.6543199490275925,1.1495448258481917,-0.9949405109992147,-1.3516030136007744,-1.4088957354348717,-1.5337107098946883,1.52277804560299,1.1464680592895617,1.1006082515717717,0.880942004904966,1.060122748738054,1.1478077665271524,1.4527536867112734,1.2388336922681673,0.6722076641734245,1.5714487040623253,1.3452215803241088,0.6754720317008831,0
23,-1.3062663966891248,-0.5728449769716254,-1.4893687022973818,0.045236727710749325,-0.09002201549655138,-0.39689878693461056,-0.8768377111480233,-0.08017937525244405,0.11569463384096247,0.7850233695204666,-0.11513091166678054,0.10853125357697015,0.10902322032950629,0.2683177681080448,0.553061763339379,-0.2737319942449341,0.15798979156228893,0.16833636434165575,0.07388369490137843,0.2096274998853107,0.22273043425640407,-0.5739559416890081,-0.4640176050698905,0.1828758580387474,-0.016065609642396766,-0.14331117641907914,-0.5367731188460444,0
31,-0.3902244214611446,-1.0991859336724916,0.8069335074366617,0.045236727710749325,-0.09002201549655138,-0.8113877699058074,0.18558934096430463,0.5323384750367175,2.2322745508651214,1.1415273859201016,-1.6611818730786247,-0.07538070718572723,0.8490738455208485,1.565574847625599,1.8804178155209241,-1.0930030388295442,0.3715010973913798,0.38316423400772603,0.4984806371121013,0.38428277420328477,0.39058720825714466,0.4793997204400856,0.6059464544484786,0.47772963865836043,0.7145895138200277,0.6735010222270024,0.9864517852853679,0
101,-0.7828138394159933,-1.0991859336724916,-0.4687899424155847,0.8796030388201291,2.04478578056452,-0.18965429544901213,0.844498426168585,-0.26945527748772136,-0.11282107401474295,-0.9991626190963983,0.27939950979722056,-0.6946467625663727,-0.575384500712111,-1.0496063972351568,-0.7353498569933192,0.9461649936959333,-0.6367467356904385,-0.7517754547941539,-0.8822697245807836,-0.6940237020207287,-0.687426295880945,-0.8192944756532526,0.4870615589464374,-0.2907722363608439,-0.5540934732829091,-0.5329091001154007,-0.4647870647755619,0
160,1.3109963896765329,-0.9237389481055361,1.5723675773480095,3.799885127702958,3.1121896785950556,0.2766458103935843,0.17281978504949305,-0.6164610982523967,-1.2279277795619843,-1.244050892043811,1.148334609831431,0.14014112183305888,-0.3917629170180185,-1.2546874796588878,-2.1276132955896094,0.8927081586753832,0.8855097966095614,0.6466323760510196,1.3800865018549762,0.8588894978934318,0.9724906914597121,1.4500869635160096,1.3437321294758504,0.6596606947853557,1.07991707555124,1.3882116960423234,0.6754720317008831,1
97,0.2640912751302698,0.6552839219970623,-0.2136452524451354,-0.37194642784394055,-0.09002201549655138,2.556335216735167,0.7780967354115645,1.1185680055709795,1.0335036244089606,-0.0745844457235131,-0.9156888067540094,0.14014112183305888,0.39836632190807597,1.0854625461374847,1.471501281108027,-0.8281214181097399,1.854218498982289,1.7856254208843345,1.7009651070371252,1.8270872142213312,1.8229650130634643,1.511421597007071,0.4870615589464374,1.0831209116326723,1.5614852251060196,1.127584119500646,0.6754720317008831,0
1,-1.5679926753256905,-1.0991859336724916,-0.9790793223564832,-0.7891295833986305,-1.157425913527087,1.3646793906929762,1.7868916526816834,0.5612556267671069,-0.25642384124647083,-0.1312252707589691,-0.38016821933738254,-0.3555590849101493,-0.35837717452818346,-0.49954395910638966,-0.24529908956199084,0.459647731149354,0.49011848951865256,0.4844981347936082,0.5957165780763889,0.5171726568365259,0.5584439822578855,1.234082384699664,0.6479058293315519,0.8321815238712995,0.9570341684234684,1.081907121550043,0.8396002349815831,1
62,0.7875438324034013,-0.7482919625385808,1.8275122673184587,1.296786194374819,-0.09002201549655138,-0.44870990980601017,0.4256569921627632,2.6327752234531987,0.989798434381913,-0.5626950849996488,-0.98225068767585,1.5999423103869699,1.3860278705656945,1.1776695444365264,0.2122979846619649,-1.4533861962714547,0.3161463143986526,0.32236389353619677,0.41420948827638526,0.3311268211499884,0.34209525132359747,0.6554034513274783,0.5709803087125842,0.6690709218264072,0.43893326269556765,0.5875207907905726,1.0785939344955857,0
142,-1.044540118052559,-0.7482919625385808,-0.4687899424155847,-0.7891295833986305,0.9773818825339843,0.22483468752218475,0.6555089986293727,0.4455870198455487,-0.009177337664887602,0.11866072204451336,-0.29666331418089137,1.6890246663814015,1.5000958240726308,0.9042281012048852,-0.09601210080807594,-1.3548814665706659,0.08286544321501597,0.09942931180725609,-0.4090548118879169,0.050159640725421555,0.013842004388815707,-0.7552931189669281,-0.38359546987733345,-0.6985487414730749,-1.118690614140237,-0.919820141579334,-0.6721069004985517,0
123,0.13322813581198695,0.47983693643010694,-0.4687899424155847,0.045236727710749325,-1.157425913527087,-0.44870990980601017,-0.7108334842554721,0.08280820722793372,1.2033295056569167,0.41519210017131275,-0.5840896181615669,1.2996485619541278,1.2747420622662444,0.5640160729980754,0.12467301300205862,-1.05576344589388,-1.3207736969577113,-1.1611644139691177,-1.4008614097236511,-1.3470825538183706,-1.1798061662831172,-1.1313010894990856,-1.5584579666033858,-0.739326391984298,-0.8729247998846944,-1.0031134907833752,-1.2940664076675217,0
48,-0.7828138394159933,-0.39739799140466997,-0.2136452524451354,-1.2063127389533204,-0.09002201549655138,-1.1222545071342052,-0.41713369821480456,0.017087407840684632,1.177106391640688,2.0344533335378787,-1.214612162893912,-0.00928734628663296,0.442880645227856,1.1792593202692687,1.4650105424665525,-0.8101022602376443,-0.3520649945849841,-0.35454656371349597,-0.20161813783076993,-0.1776515866458489,-0.22488762974557086,-0.4912875226358387,-0.7087806252211514,-0.4036949608534618,-0.0858099623365371,-0.19436193883445918,-1.144335415200918,0
94,-1.8297189539622563,-0.7482919625385808,-1.9996580822382803,-0.7891295833986305,-1.157425913527087,-0.44870990980601017,0.06300160418211284,-0.003943247963235095,-0.2838956749777577,1.9428284695099358,-0.5834845101531867,-0.26216629233534194,-0.5809487911270836,-0.13389551757570692,0.6406867349992852,0.1659354578341968,-1.4907919590068024,-1.1571110579376824,-0.5646323174307771,-1.2559580628698626,-1.3513930908172076,-0.7899605205053538,-1.0199793222706117,-0.388011249118376,-0.3050064993752645,-1.0864068399874163,0.6754720317008831,0
29,-0.12849814282457883,-1.0991859336724916,1.5723675773480095,0.045236727710749325,-0.09002201549655138,-0.18965429544901213,-1.0581654051383484,-0.5559979628161273,-0.8245913115980885,-0.23117966788036232,0.8615134138591359,-0.10124332666798178,0.022776718897432425,0.22698359645674993,0.12467301300205862,-0.07311870326893702,-0.8937510852995295,-0.90985634002013,-1.27769588450222,-0.982584590024338,-1.008219241749027,-0.9526306354164291,-1.3101983318785353,-1.2192479710779236,-0.7865746489300443,-0.9789315506918793,-1.0205194021996877,0
2,0.002364996493704053,-0.7482919625385808,-0.4687899424155847,2.5483356610388888,-0.09002201549655138,1.2610571449501768,0.6555089986293727,2.54865260023752,1.4892863204053133,0.7850233695204666,-1.8094333351318153,2.1200683244189737,2.6129539070671304,1.5401384343017255,-0.7450859649555308,-1.8954562027335318,1.4746428441750163,1.3478629694893238,1.2180266002478302,1.580291717902455,1.621536884262576,1.1354136264749133,1.546535774744038,1.4563932509277147,0.6282393628653777,1.0926546504795964,1.193771621008358,0
85,-0.3902244214611446,-0.39739799140466997,-0.2136452524451354,-0.37194642784394055,-0.09002201549655138,-0.5005210326774098,0.14472676203690737,-0.3430625728014404,0.11569463384096247,0.11866072204451336,0.0058906900092933695,-0.6098748431523169,0.10902322032950629,0.2683177681080448,0.553061763339379,0.08665116319697647,-0.8463041284486205,-0.8531093555800361,-1.154530359280789,-0.918038075602478,-0.8702036720150846,-0.6859583158900763,-1.3206881755993036,-1.3541278919996615,-0.2917218607668568,-0.976244668459491,-1.3343785979469918,0
149,-1.044540118052559,-0.7482919625385808,-0.723934632386034,-0.37194642784394055,-0.09002201549655138,-0.8631988927772071,-0.6240005040347529,-0.813623496414144,-0.15028266546649807,-0.9125354749245245,0.7392815961663011,-0.7348775039832128,-0.6811060185965884,-0.5949305090709159,-1.089095112953682,0.8800947481649163,-0.870027606874075,-1.1044174295290237,-0.9081993088379269,-1.028146835498592,-0.9075051773485825,-1.0806333487890785,-1.5164985917203124,-1.3196237261824726,-1.4043103442210032,-0.8714562613963422,-0.8621500832446259,1
145,-0.3902244214611446,0.47983693643010694,-1.2342240123269326,-0.37194642784394055,-0.09002201549655138,0.9501904077217792,1.0156104754270607,0.18533265427204224,-0.3313470241499806,0.45017613916379984,-0.2869815860468057,-0.312454719106392,1.113377640232042,1.2873640768957315,0.3161498029255578,-0.6563387797290957,1.0238967540913797,1.0438612671316774,1.1402378474763997,1.0183573570533209,1.0396334010600083,0.9594098955875207,0.5255243192559212,1.3717012075582513,0.8806474964251242,1.0281694769022744,1.2830343280557563,0
90,-1.4371295360074077,-0.5728449769716254,-1.4893687022973818,-0.7891295833986305,-2.2248298115576226,-1.6921768587196009,-0.5065205896184859,0.08543703920342363,2.048712752751521,1.0715593079351262,-1.2811740438157526,-0.40441069948774083,0.8073416674085547,0.6466844163006646,1.1502097183550373,-0.46353379049767346,-1.1033084780577114,-1.448952692201023,-0.6326974761057784,-1.1192713264471001,-0.9485368332154303,-0.523288200979001,-1.4046069253654503,-0.8051979812716583,-0.942669152578835,-0.6000811559251114,-0.7728873761972274,0
22,1.7035858076313815,0.30438995086315157,2.5929463372298067,0.4624198832654392,2.04478578056452,0.017590196036586295,-0.40691805348295523,-0.8293964882670838,-1.433966532546637,-1.6188798812490346,1.570699999680929,-0.10268013886144033,-0.8257775693858734,-1.2785341171500195,-0.7775396581629034,0.8470596253994076,-0.8383963023068023,-0.8085224392342479,-1.4916149546236528,-1.199005256027045,-1.4446468541509523,-1.1393012590848761,-1.061938697153685,-1.4137259965929874,-0.4444952047635456,-1.1186494267760774,-1.429400189320029,0
91,0.6566806930851184,-0.9237389481055361,1.5723675773480095,1.7139693499295088,0.9773818825339843,-0.24146541832041174,-0.24091382659040392,-0.6769242336886658,-1.159248195233767,-1.8854249402394159,1.4593601261389406,-0.21906192653158463,-0.597641662372001,-1.1275054130395197,-1.2838172721979184,0.8830979411435987,0.24892979219319794,0.25751019703323214,-0.17568855357362642,0.23620547641195905,0.21527013318970464,-0.34195102370108116,-0.2717038035224712,0.2518841896731248,0.020467146530724505,-1.115962544543689,-1.3602935774123657,0
154,0.6566806930851184,1.7079658353987948,-0.723934632386034,-0.7891295833986305,0.9773818825339843,0.6393236704933816,-0.6699709053280748,-1.1027950137180398,-0.8782862593456042,1.631303931814927,0.24732878535306094,-0.09549607789414735,-0.3639414649431561,-0.1211773109137698,0.5141173314905313,0.0686320053248811,1.8898037166204709,1.9396529500788753,1.5745583837835515,1.8346809218003732,1.781933357196617,0.9754102347591017,0.4870615589464374,0.9733349294870718,1.5714487040623253,1.3505953447888857,1.1448211042404297,0
66,0.2640912751302698,0.47983693643010694,-0.2136452524451354,0.045236727710749325,-0.09002201549655138,-1.8476102273337995,-0.7440343296339823,-0.3719797245318301,0.8899008571772329,1.957821629078144,-0.8799874342595676,0.3441684533041764,0.9575775086128124,1.6275761051025412,1.4422929572213916,-1.2335524702318894,-0.34811108151407494,-0.3748133438706724,-0.24375371224862782,-0.1738547328563277,-0.12044341481177656,-0.30195017577212824,-1.4395730711013446,-0.9683085833165508,-0.23194098702902216,-0.484545219932409,-1.1069026670842668,0
30,1.5727226683130986,2.0588598065327055,0.5517888174662124,-0.37194642784394055,-0.09002201549655138,1.1574348992073777,2.1878557084067687,1.4971198100415342,-0.13404930917073768,-0.7142925873004281,-0.47819571669500227,1.114299788997972,0.943666782575381,0.4272953513822549,-0.4205490328818034,-0.7542428708341482,1.0515741455877434,0.9344206542829246,1.3444333235014037,1.0980912866332657,1.095585659060255,1.274083232628617,1.084982651030232,1.346607268782114,1.5482005864976123,1.1571398240569188,1.346382055637781,0
162,-0.6519507000977104,0.12894296529619617,-0.723934632386034,-0.7891295833986305,-0.09002201549655138,0.84656816197898,-0.14386520163783553,1.4655738263356548,1.0459908215595455,1.3247771139759885,-1.2926710959749796,1.5712060665177985,1.5195708405250345,1.123617166123295,-0.031104714393330686,-1.4053351086125334,1.4825506703168347,1.6964515881927582,1.1532026396049717,1.3183088064254938,1.211220325594099,1.1567474120370216,1.4381407229627654,1.600683398890504,1.6677623339732814,1.2753626422820095,1.259998790753202,0
141,0.002364996493704053,-0.5728449769716254,0.8069335074366617,0.045236727710749325,0.9773818825339843,-0.18965429544901213,-0.8768377111480233,-0.8688289678994332,-1.0081531097116883,0.11866072204451336,0.8530419017418107,-0.7535560624981742,-0.7256203419163684,-0.36759256498879556,0.8775986954131063,0.44703432063888704,-0.4509128213577114,-0.33427978355631954,-1.0443296261879296,-0.7509765088635463,-0.8179815645481876,-0.7366260566000833,-0.2996767201111869,-1.1941540323017865,-0.6902610190190883,-0.8553349680020118,0.6754720317008831,0
161,-1.4371295360074077,-0.7482919625385808,-1.4893687022973818,-0.37194642784394055,-1.157425913527087,1.1056237763359782,0.07832507127988693,-0.08806587117891401,-0.41625996477395905,1.049902521892158,-0.17745703652995867,-1.0940805523478563,-1.4155923533729584,-1.2006351013456564,-1.1247941754817918,1.424273315902201,0.24102196605137963,0.24129677290749107,0.3072499532156689,0.2551897453595649,0.2563017890565521,-0.056611641807883584,0.4870615589464374,0.2518841896731248,-0.706866817279598,-0.1325636474895253,0.6754720317008831,0
106,-1.3062663966891248,-1.0991859336724916,-0.4687899424155847,-0.7891295833986305,0.9773818825339843,-0.034220926834813314,-0.6214465928517906,-0.8688289678994332,-1.0081531097116883,0.11866072204451336,0.7925311009037738,-0.7535560624981742,-1.0038348626649933,-0.36759256498879556,0.553061763339379,0.5070981802125388,1.0832054501550161,1.0803414714145951,1.29581535301926,1.2575591457931552,1.2709027341276955,1.2207487687233463,0.4870615589464374,1.0988046233677582,1.07991707555124,1.151766059592142,0.6754720317008831,1
136,1.4418595289948157,1.7079658353987948,0.29664412749576313,0.045236727710749325,-0.09002201549655138,0.6393236704933816,-0.9074846453435712,-0.16955966241910278,-0.7047142189524725,-0.6693131085958014,0.8397295255574426,0.5266436018734152,-0.03286618525229236,-0.21338430921281196,-0.06031303827996611,-0.12297170671506831,0.9962193625950164,0.9668475025344068,1.3314685313728323,1.2233874616874645,1.1851092718606504,1.482087641859172,0.7388178082448772,1.111351592755827,0.5252834136502176,1.2135643509370757,0.6754720317008831,0
